sales_id,oderdetail_id,Order ID, Cost,Sales
15516,15516,75-786-1124,124.62,186.93
15517,15517,75-786-1124,119.8,179.7
15518,15518,75-786-1124,98,147
15519,15519,75-786-1124,83.99,125.985
15520,15520,75-883-4614,124.62,186.93
15521,15521,75-883-4614,119.8,179.7
15522,15522,75-883-4614,98,147
15523,15523,75-883-4614,83.99,125.985
15524,15524,75-883-4614,225,337.5
15525,15525,75-883-4614,133.17,199.755
15526,15526,75-883-4614,210,315
15527,15527,75-883-4614,44.57,66.855
15528,15528,75-883-4614,220,330
15529,15529,75-883-4614,101.6,152.4
15530,15530,75-883-4614,235,352.5
15531,15531,75-883-4614,124.62,186.93
15532,15532,75-883-4614,119.8,179.7
15533,15533,75-883-4614,98,147
15534,15534,75-883-4614,83.99,125.985
15535,15535,75-883-4614,225,337.5
15536,15536,75-883-4614,133.17,199.755
15537,15537,75-883-4614,210,315
15538,15538,75-883-4614,44.57,66.855
15539,15539,75-883-4614,220,330
15540,15540,75-883-4614,101.6,152.4
15541,15541,76-063-7709,124.62,186.93
15542,15542,76-063-7709,119.8,179.7
15543,15543,76-063-7709,98,147
15544,15544,76-063-7709,83.99,125.985
15545,15545,76-063-7709,225,337.5
15546,15546,76-063-7709,133.17,199.755
15547,15547,76-063-7709,210,315
15548,15548,76-063-7709,44.57,66.855
15549,15549,76-063-7709,220,330
15550,15550,76-063-7709,101.6,152.4
15551,15551,76-063-7709,235,352.5
15552,15552,76-063-7709,124.62,186.93
15553,15553,76-063-7709,119.8,179.7
15554,15554,76-063-7709,98,147
15555,15555,76-063-7709,83.99,125.985
15556,15556,76-063-7709,225,337.5
15557,15557,76-063-7709,133.17,199.755
15558,15558,76-063-7709,210,315
15559,15559,76-063-7709,44.57,66.855
15560,15560,76-063-7709,220,330
15561,15561,76-063-7709,101.6,152.4
15562,15562,76-176-1093,225,337.5
15563,15563,76-176-1093,133.17,199.755
15564,15564,76-176-1093,210,315
15565,15565,76-176-1093,44.57,66.855
15566,15566,76-176-1093,220,330
15567,15567,76-176-1093,101.6,152.4
15568,15568,76-176-1093,235,352.5
15569,15569,76-176-1093,124.62,186.93
15570,15570,76-176-1093,119.8,179.7
15571,15571,76-176-1093,98,147
15572,15572,76-176-1093,83.99,125.985
15573,15573,76-176-1093,225,337.5
15574,15574,76-176-1093,133.17,199.755
15575,15575,76-176-1093,210,315
15576,15576,76-176-1093,44.57,66.855
15577,15577,76-176-1093,220,330
15578,15578,76-176-1093,101.6,152.4
15579,15579,76-176-1093,235,352.5
15580,15580,76-176-1093,124.62,186.93
15581,15581,76-176-1093,119.8,179.7
15582,15582,76-176-1093,98,147
15583,15583,76-194-5836,168.27,252.405
15584,15584,76-194-5836,69.38,104.07
15585,15585,76-194-5836,190,285
15586,15586,76-194-5836,52.08,78.12
15587,15587,76-194-5836,310,465
15588,15588,76-194-5836,91.84,137.76
15589,15589,76-194-5836,320,480
15590,15590,76-194-5836,93.13,139.695
15591,15591,76-194-5836,75,112.5
15592,15592,76-194-5836,144.09,216.135
15593,15593,76-194-5836,125,187.5
15594,15594,76-194-5836,168.27,252.405
15595,15595,76-194-5836,69.38,104.07
15596,15596,76-194-5836,190,285
15597,15597,76-194-5836,52.08,78.12
15598,15598,76-194-5836,310,465
15599,15599,76-194-5836,91.84,137.76
15600,15600,76-194-5836,320,480
15601,15601,76-194-5836,93.13,139.695
15602,15602,76-194-5836,75,112.5
15603,15603,76-194-5836,144.09,216.135
15604,15604,76-201-5085,210,315
15605,15605,76-201-5085,44.57,66.855
15606,15606,76-201-5085,220,330
15607,15607,76-201-5085,101.6,152.4
15608,15608,76-201-5085,235,352.5
15609,15609,76-201-5085,124.62,186.93
15610,15610,76-201-5085,119.8,179.7
15611,15611,76-201-5085,98,147
15612,15612,76-201-5085,83.99,125.985
15613,15613,76-201-5085,225,337.5
15614,15614,76-201-5085,133.17,199.755
15615,15615,76-201-5085,210,315
15616,15616,76-201-5085,44.57,66.855
15617,15617,76-201-5085,220,330
15618,15618,76-201-5085,101.6,152.4
15619,15619,76-201-5085,235,352.5
15620,15620,76-201-5085,124.62,186.93
15621,15621,76-201-5085,119.8,179.7
15622,15622,76-201-5085,98,147
15623,15623,76-201-5085,83.99,125.985
15624,15624,76-201-5085,225,337.5
15625,15625,76-334-1448,69.38,104.07
15626,15626,76-334-1448,190,285
15627,15627,76-334-1448,52.08,78.12
15628,15628,76-334-1448,310,465
15629,15629,76-334-1448,91.84,137.76
15630,15630,76-334-1448,320,480
15631,15631,76-334-1448,93.13,139.695
15632,15632,76-334-1448,75,112.5
15633,15633,76-334-1448,144.09,216.135
15634,15634,76-334-1448,125,187.5
15635,15635,76-334-1448,168.27,252.405
15636,15636,76-334-1448,69.38,104.07
15637,15637,76-334-1448,190,285
15638,15638,76-334-1448,52.08,78.12
15639,15639,76-334-1448,310,465
15640,15640,76-334-1448,91.84,137.76
15641,15641,76-334-1448,320,480
15642,15642,76-334-1448,93.13,139.695
15643,15643,76-334-1448,75,112.5
15644,15644,76-334-1448,144.09,216.135
15645,15645,76-334-1448,125,187.5
15646,15646,76-380-8355,75,112.5
15647,15647,76-380-8355,144.09,216.135
15648,15648,76-380-8355,125,187.5
15649,15649,76-380-8355,168.27,252.405
15650,15650,76-380-8355,69.38,104.07
15651,15651,76-380-8355,190,285
15652,15652,76-380-8355,52.08,78.12
15653,15653,76-380-8355,310,465
15654,15654,76-380-8355,91.84,137.76
15655,15655,76-380-8355,320,480
15656,15656,76-380-8355,93.13,139.695
15657,15657,76-380-8355,75,112.5
15658,15658,76-380-8355,144.09,216.135
15659,15659,76-380-8355,125,187.5
15660,15660,76-380-8355,168.27,252.405
15661,15661,76-380-8355,69.38,104.07
15662,15662,76-380-8355,190,285
15663,15663,76-380-8355,52.08,78.12
15664,15664,76-380-8355,310,465
15665,15665,76-380-8355,91.84,137.76
15666,15666,76-380-8355,320,480
15667,15667,76-437-5698,225,337.5
15668,15668,76-437-5698,133.17,199.755
15669,15669,76-437-5698,210,315
15670,15670,76-437-5698,44.57,66.855
15671,15671,76-437-5698,220,330
15672,15672,76-437-5698,101.6,152.4
15673,15673,76-437-5698,235,352.5
15674,15674,76-437-5698,124.62,186.93
15675,15675,76-437-5698,119.8,179.7
15676,15676,76-437-5698,98,147
15677,15677,76-437-5698,83.99,125.985
15678,15678,76-437-5698,225,337.5
15679,15679,76-437-5698,133.17,199.755
15680,15680,76-437-5698,210,315
15681,15681,76-437-5698,44.57,66.855
15682,15682,76-437-5698,220,330
15683,15683,76-437-5698,101.6,152.4
15684,15684,76-437-5698,235,352.5
15685,15685,76-437-5698,124.62,186.93
15686,15686,76-437-5698,119.8,179.7
15687,15687,76-437-5698,98,147
15688,15688,76-509-2544,144.09,216.135
15689,15689,76-509-2544,125,187.5
15690,15690,76-509-2544,168.27,252.405
15691,15691,76-509-2544,69.38,104.07
15692,15692,76-509-2544,190,285
15693,15693,76-509-2544,52.08,78.12
15694,15694,76-509-2544,310,465
15695,15695,76-509-2544,91.84,137.76
15696,15696,76-509-2544,320,480
15697,15697,76-509-2544,93.13,139.695
15698,15698,76-509-2544,75,112.5
15699,15699,76-509-2544,144.09,216.135
15700,15700,76-509-2544,125,187.5
15701,15701,76-509-2544,168.27,252.405
15702,15702,76-509-2544,69.38,104.07
15703,15703,76-509-2544,190,285
15704,15704,76-509-2544,52.08,78.12
15705,15705,76-509-2544,310,465
15706,15706,76-509-2544,91.84,137.76
15707,15707,76-509-2544,320,480
15708,15708,76-509-2544,93.13,139.695
15709,15709,76-522-9855,225,337.5
15710,15710,76-522-9855,133.17,199.755
15711,15711,76-522-9855,210,315
15712,15712,76-522-9855,44.57,66.855
15713,15713,76-522-9855,220,330
15714,15714,76-522-9855,101.6,152.4
15715,15715,76-522-9855,235,352.5
15716,15716,76-522-9855,124.62,186.93
15717,15717,76-522-9855,119.8,179.7
15718,15718,76-522-9855,98,147
15719,15719,76-522-9855,83.99,125.985
15720,15720,76-522-9855,225,337.5
15721,15721,76-522-9855,133.17,199.755
15722,15722,76-522-9855,210,315
15723,15723,76-522-9855,44.57,66.855
15724,15724,76-522-9855,220,330
15725,15725,76-522-9855,101.6,152.4
15726,15726,76-522-9855,235,352.5
15727,15727,76-522-9855,124.62,186.93
15728,15728,76-522-9855,119.8,179.7
15729,15729,76-522-9855,98,147
15730,15730,76-627-0236,168.27,252.405
15731,15731,76-627-0236,69.38,104.07
15732,15732,76-627-0236,190,285
15733,15733,76-627-0236,52.08,78.12
15734,15734,76-627-0236,310,465
15735,15735,76-627-0236,91.84,137.76
15736,15736,76-627-0236,320,480
15737,15737,76-627-0236,93.13,139.695
15738,15738,76-627-0236,75,112.5
15739,15739,76-627-0236,144.09,216.135
15740,15740,76-627-0236,125,187.5
15741,15741,76-627-0236,168.27,252.405
15742,15742,76-627-0236,69.38,104.07
15743,15743,76-627-0236,190,285
15744,15744,76-627-0236,52.08,78.12
15745,15745,76-627-0236,310,465
15746,15746,76-627-0236,91.84,137.76
15747,15747,76-627-0236,320,480
15748,15748,76-627-0236,93.13,139.695
15749,15749,76-627-0236,75,112.5
15750,15750,76-627-0236,144.09,216.135
15751,15751,76-705-8000,101.6,152.4
15752,15752,76-705-8000,235,352.5
15753,15753,76-705-8000,124.62,186.93
15754,15754,76-705-8000,119.8,179.7
15755,15755,76-705-8000,98,147
15756,15756,76-705-8000,83.99,125.985
15757,15757,76-705-8000,225,337.5
15758,15758,76-705-8000,133.17,199.755
15759,15759,76-705-8000,210,315
15760,15760,76-705-8000,44.57,66.855
15761,15761,76-705-8000,220,330
15762,15762,76-705-8000,101.6,152.4
15763,15763,76-705-8000,235,352.5
15764,15764,76-705-8000,124.62,186.93
15765,15765,76-705-8000,119.8,179.7
15766,15766,76-705-8000,98,147
15767,15767,76-705-8000,83.99,125.985
15768,15768,76-705-8000,225,337.5
15769,15769,76-705-8000,133.17,199.755
15770,15770,76-705-8000,210,315
15771,15771,76-705-8000,44.57,66.855
15772,15772,76-746-0202,98,147
15773,15773,76-746-0202,83.99,125.985
15774,15774,76-746-0202,225,337.5
15775,15775,76-746-0202,133.17,199.755
15776,15776,76-746-0202,210,315
15777,15777,76-746-0202,44.57,66.855
15778,15778,76-746-0202,220,330
15779,15779,76-746-0202,101.6,152.4
15780,15780,76-746-0202,235,352.5
15781,15781,76-746-0202,124.62,186.93
15782,15782,76-746-0202,119.8,179.7
15783,15783,76-746-0202,98,147
15784,15784,76-746-0202,83.99,125.985
15785,15785,76-746-0202,225,337.5
15786,15786,76-746-0202,133.17,199.755
15787,15787,76-746-0202,210,315
15788,15788,76-746-0202,44.57,66.855
15789,15789,76-746-0202,220,330
15790,15790,76-746-0202,101.6,152.4
15791,15791,76-746-0202,235,352.5
15792,15792,76-746-0202,124.62,186.93
15793,15793,76-763-0657,235,352.5
15794,15794,76-763-0657,124.62,186.93
15795,15795,76-763-0657,119.8,179.7
15796,15796,76-763-0657,98,147
15797,15797,76-763-0657,83.99,125.985
15798,15798,76-763-0657,225,337.5
15799,15799,76-763-0657,133.17,199.755
15800,15800,76-763-0657,210,315
15801,15801,76-763-0657,44.57,66.855
15802,15802,76-763-0657,220,330
15803,15803,76-763-0657,101.6,152.4
15804,15804,76-763-0657,235,352.5
15805,15805,76-763-0657,124.62,186.93
15806,15806,76-763-0657,119.8,179.7
15807,15807,76-763-0657,98,147
15808,15808,76-763-0657,83.99,125.985
15809,15809,76-763-0657,225,337.5
15810,15810,76-763-0657,133.17,199.755
15811,15811,76-763-0657,210,315
15812,15812,76-763-0657,44.57,66.855
15813,15813,76-763-0657,220,330
15814,15814,76-769-5168,101.6,152.4
15815,15815,76-769-5168,235,352.5
15816,15816,76-769-5168,124.62,186.93
15817,15817,76-769-5168,119.8,179.7
15818,15818,76-769-5168,98,147
15819,15819,76-769-5168,83.99,125.985
15820,15820,76-769-5168,225,337.5
15821,15821,76-769-5168,133.17,199.755
15822,15822,76-769-5168,210,315
15823,15823,76-769-5168,44.57,66.855
15824,15824,76-769-5168,220,330
15825,15825,76-769-5168,101.6,152.4
15826,15826,76-769-5168,235,352.5
15827,15827,76-769-5168,124.62,186.93
15828,15828,76-769-5168,119.8,179.7
15829,15829,76-769-5168,98,147
15830,15830,76-769-5168,83.99,125.985
15831,15831,76-769-5168,225,337.5
15832,15832,76-769-5168,133.17,199.755
15833,15833,76-769-5168,210,315
15834,15834,76-769-5168,44.57,66.855
15835,15835,76-855-7164,52.08,78.12
15836,15836,76-855-7164,310,465
15837,15837,76-855-7164,91.84,137.76
15838,15838,76-855-7164,320,480
15839,15839,76-855-7164,93.13,139.695
15840,15840,76-855-7164,75,112.5
15841,15841,76-855-7164,144.09,216.135
15842,15842,76-855-7164,125,187.5
15843,15843,76-855-7164,168.27,252.405
15844,15844,76-855-7164,69.38,104.07
15845,15845,76-855-7164,190,285
15846,15846,76-855-7164,52.08,78.12
15847,15847,76-855-7164,310,465
15848,15848,76-855-7164,91.84,137.76
15849,15849,76-855-7164,320,480
15850,15850,76-855-7164,93.13,139.695
15851,15851,76-855-7164,75,112.5
15852,15852,76-855-7164,144.09,216.135
15853,15853,76-855-7164,125,187.5
15854,15854,76-855-7164,168.27,252.405
15855,15855,76-855-7164,69.38,104.07
15856,15856,76-867-4343,190,285
15857,15857,76-867-4343,52.08,78.12
15858,15858,76-867-4343,310,465
15859,15859,76-867-4343,91.84,137.76
15860,15860,76-867-4343,320,480
15861,15861,76-867-4343,93.13,139.695
15862,15862,76-867-4343,75,112.5
15863,15863,76-867-4343,144.09,216.135
15864,15864,76-867-4343,125,187.5
15865,15865,76-867-4343,168.27,252.405
15866,15866,76-867-4343,69.38,104.07
15867,15867,76-867-4343,190,285
15868,15868,76-867-4343,52.08,78.12
15869,15869,76-867-4343,310,465
15870,15870,76-867-4343,91.84,137.76
15871,15871,76-867-4343,320,480
15872,15872,76-867-4343,93.13,139.695
15873,15873,76-867-4343,75,112.5
15874,15874,76-867-4343,144.09,216.135
15875,15875,76-867-4343,125,187.5
15876,15876,76-867-4343,168.27,252.405
15877,15877,76-913-8795,190,285
15878,15878,76-913-8795,52.08,78.12
15879,15879,76-913-8795,310,465
15880,15880,76-913-8795,91.84,137.76
15881,15881,76-913-8795,320,480
15882,15882,76-913-8795,93.13,139.695
15883,15883,76-913-8795,75,112.5
15884,15884,76-913-8795,144.09,216.135
15885,15885,76-913-8795,125,187.5
15886,15886,76-913-8795,168.27,252.405
15887,15887,76-913-8795,69.38,104.07
15888,15888,76-913-8795,190,285
15889,15889,76-913-8795,52.08,78.12
15890,15890,76-913-8795,310,465
15891,15891,76-913-8795,91.84,137.76
15892,15892,76-913-8795,320,480
15893,15893,76-913-8795,93.13,139.695
15894,15894,76-913-8795,75,112.5
15895,15895,76-913-8795,144.09,216.135
15896,15896,76-913-8795,125,187.5
15897,15897,76-913-8795,168.27,252.405
15898,15898,77-083-7289,225,337.5
15899,15899,77-083-7289,133.17,199.755
15900,15900,77-083-7289,210,315
15901,15901,77-083-7289,44.57,66.855
15902,15902,77-083-7289,220,330
15903,15903,77-083-7289,101.6,152.4
15904,15904,77-083-7289,235,352.5
15905,15905,77-083-7289,124.62,186.93
15906,15906,77-083-7289,119.8,179.7
15907,15907,77-083-7289,98,147
15908,15908,77-083-7289,83.99,125.985
15909,15909,77-083-7289,225,337.5
15910,15910,77-083-7289,133.17,199.755
15911,15911,77-083-7289,210,315
15912,15912,77-083-7289,44.57,66.855
15913,15913,77-083-7289,220,330
15914,15914,77-083-7289,101.6,152.4
15915,15915,77-083-7289,235,352.5
15916,15916,77-083-7289,124.62,186.93
15917,15917,77-083-7289,119.8,179.7
15918,15918,77-083-7289,98,147
15919,15919,77-165-4390,220,330
15920,15920,77-165-4390,101.6,152.4
15921,15921,77-165-4390,235,352.5
15922,15922,77-165-4390,124.62,186.93
15923,15923,77-165-4390,119.8,179.7
15924,15924,77-165-4390,98,147
15925,15925,77-165-4390,83.99,125.985
15926,15926,77-165-4390,225,337.5
15927,15927,77-165-4390,133.17,199.755
15928,15928,77-165-4390,210,315
15929,15929,77-165-4390,44.57,66.855
15930,15930,77-165-4390,220,330
15931,15931,77-165-4390,101.6,152.4
15932,15932,77-165-4390,235,352.5
15933,15933,77-165-4390,124.62,186.93
15934,15934,77-165-4390,119.8,179.7
15935,15935,77-165-4390,98,147
15936,15936,77-165-4390,83.99,125.985
15937,15937,77-165-4390,225,337.5
15938,15938,77-165-4390,133.17,199.755
15939,15939,77-165-4390,210,315
15940,15940,77-180-0305,124.62,186.93
15941,15941,77-180-0305,119.8,179.7
15942,15942,77-180-0305,98,147
15943,15943,77-180-0305,83.99,125.985
15944,15944,77-180-0305,225,337.5
15945,15945,77-180-0305,133.17,199.755
15946,15946,77-180-0305,210,315
15947,15947,77-180-0305,44.57,66.855
15948,15948,77-180-0305,220,330
15949,15949,77-180-0305,101.6,152.4
15950,15950,77-180-0305,235,352.5
15951,15951,77-180-0305,124.62,186.93
15952,15952,77-180-0305,119.8,179.7
15953,15953,77-180-0305,98,147
15954,15954,77-180-0305,83.99,125.985
15955,15955,77-180-0305,225,337.5
15956,15956,77-180-0305,133.17,199.755
15957,15957,77-180-0305,210,315
15958,15958,77-180-0305,44.57,66.855
15959,15959,77-180-0305,220,330
15960,15960,77-180-0305,101.6,152.4
15961,15961,77-206-4888,98,147
15962,15962,77-206-4888,83.99,125.985
15963,15963,77-206-4888,225,337.5
15964,15964,77-206-4888,133.17,199.755
15965,15965,77-206-4888,210,315
15966,15966,77-206-4888,44.57,66.855
15967,15967,77-206-4888,220,330
15968,15968,77-206-4888,101.6,152.4
15969,15969,77-206-4888,235,352.5
15970,15970,77-206-4888,124.62,186.93
15971,15971,77-206-4888,119.8,179.7
15972,15972,77-206-4888,98,147
15973,15973,77-206-4888,83.99,125.985
15974,15974,77-206-4888,225,337.5
15975,15975,77-206-4888,133.17,199.755
15976,15976,77-206-4888,210,315
15977,15977,77-206-4888,44.57,66.855
15978,15978,77-206-4888,220,330
15979,15979,77-206-4888,101.6,152.4
15980,15980,77-206-4888,235,352.5
15981,15981,77-206-4888,124.62,186.93
15982,15982,77-325-6969,83.99,125.985
15983,15983,77-325-6969,225,337.5
15984,15984,77-325-6969,133.17,199.755
15985,15985,77-325-6969,210,315
15986,15986,77-325-6969,44.57,66.855
15987,15987,77-325-6969,220,330
15988,15988,77-325-6969,101.6,152.4
15989,15989,77-325-6969,235,352.5
15990,15990,77-325-6969,124.62,186.93
15991,15991,77-325-6969,119.8,179.7
15992,15992,77-325-6969,98,147
15993,15993,77-325-6969,83.99,125.985
15994,15994,77-325-6969,225,337.5
15995,15995,77-325-6969,133.17,199.755
15996,15996,77-325-6969,210,315
15997,15997,77-325-6969,44.57,66.855
15998,15998,77-325-6969,220,330
15999,15999,77-325-6969,101.6,152.4
16000,16000,77-325-6969,235,352.5
16001,16001,77-325-6969,124.62,186.93
16002,16002,77-325-6969,119.8,179.7
16003,16003,77-367-2436,124.62,186.93
16004,16004,77-367-2436,119.8,179.7
16005,16005,77-367-2436,98,147
16006,16006,77-367-2436,83.99,125.985
16007,16007,77-367-2436,225,337.5
16008,16008,77-367-2436,133.17,199.755
16009,16009,77-367-2436,210,315
16010,16010,77-367-2436,44.57,66.855
16011,16011,77-367-2436,220,330
16012,16012,77-367-2436,101.6,152.4
16013,16013,77-367-2436,235,352.5
16014,16014,77-367-2436,124.62,186.93
16015,16015,77-367-2436,119.8,179.7
16016,16016,77-367-2436,98,147
16017,16017,77-367-2436,83.99,125.985
16018,16018,77-367-2436,225,337.5
16019,16019,77-367-2436,133.17,199.755
16020,16020,77-367-2436,210,315
16021,16021,77-367-2436,44.57,66.855
16022,16022,77-367-2436,220,330
16023,16023,77-367-2436,101.6,152.4
16024,16024,77-527-7922,83.99,125.985
16025,16025,77-527-7922,225,337.5
16026,16026,77-527-7922,133.17,199.755
16027,16027,77-527-7922,210,315
16028,16028,77-527-7922,44.57,66.855
16029,16029,77-527-7922,220,330
16030,16030,77-527-7922,101.6,152.4
16031,16031,77-527-7922,235,352.5
16032,16032,77-527-7922,124.62,186.93
16033,16033,77-527-7922,119.8,179.7
16034,16034,77-527-7922,98,147
16035,16035,77-527-7922,83.99,125.985
16036,16036,77-527-7922,225,337.5
16037,16037,77-527-7922,133.17,199.755
16038,16038,77-527-7922,210,315
16039,16039,77-527-7922,44.57,66.855
16040,16040,77-527-7922,220,330
16041,16041,77-527-7922,101.6,152.4
16042,16042,77-527-7922,235,352.5
16043,16043,77-527-7922,124.62,186.93
16044,16044,77-527-7922,119.8,179.7
16045,16045,77-561-4347,168.27,252.405
16046,16046,77-561-4347,69.38,104.07
16047,16047,77-561-4347,190,285
16048,16048,77-561-4347,52.08,78.12
16049,16049,77-561-4347,310,465
16050,16050,77-561-4347,91.84,137.76
16051,16051,77-561-4347,320,480
16052,16052,77-561-4347,93.13,139.695
16053,16053,77-561-4347,75,112.5
16054,16054,77-561-4347,144.09,216.135
16055,16055,77-561-4347,125,187.5
16056,16056,77-561-4347,168.27,252.405
16057,16057,77-561-4347,69.38,104.07
16058,16058,77-561-4347,190,285
16059,16059,77-561-4347,52.08,78.12
16060,16060,77-561-4347,310,465
16061,16061,77-561-4347,91.84,137.76
16062,16062,77-561-4347,320,480
16063,16063,77-561-4347,93.13,139.695
16064,16064,77-561-4347,75,112.5
16065,16065,77-561-4347,144.09,216.135
16066,16066,77-635-7433,98,147
16067,16067,77-635-7433,83.99,125.985
16068,16068,77-635-7433,225,337.5
16069,16069,77-635-7433,133.17,199.755
16070,16070,77-635-7433,210,315
16071,16071,77-635-7433,44.57,66.855
16072,16072,77-635-7433,220,330
16073,16073,77-635-7433,101.6,152.4
16074,16074,77-635-7433,235,352.5
16075,16075,77-635-7433,124.62,186.93
16076,16076,77-635-7433,119.8,179.7
16077,16077,77-635-7433,98,147
